job_id,user_id,user_expected_salary,job_title,salary_min,salary_max,city,state
119128,3474381,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Dental Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,2000,Melaka City,Melaka
119168,4041797,3300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Multimedia Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2800,3500,Subang Jaya,Selangor
119178,3998019,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Sales Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1400,2500,Puchong,Selangor
119265,2498929,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Office Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1700,2000,Cheras,Kuala Lumpur
119332,2908770,1000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Data Reviewer ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3000,KL Sentral,Kuala Lumpur
119366,4040110,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""厨师""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Commis Chef (Non-halal)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2800,Petaling Jaya,Selangor
119410,1566080,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Business Development Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Seri Kembangan,Selangor
119509,4030434,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service cum Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2200,Klang,Selangor
119519,2353254,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,2800,Gelugor,Pulau Pinang
119565,4037676,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Personal Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pemandu Peribadi""}]",2000,3000,Shah Alam,Selangor
119725,3537560,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Executive Recruiter""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2700,3000,KL Sentral,Kuala Lumpur
119737,4041797,3300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,4000,Shah Alam,Selangor
119799,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Finance Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,1800,Johor Bahru,Johor
119800,3871237,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Office Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,1800,Johor Bahru,Johor
119804,4037676,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Driver Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2500,Petaling Jaya,Selangor
119821,4028829,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electrical Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,5000,Bukit Jalil,Kuala Lumpur
119886,4041669,4000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""3D Exhibition Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,4000,Petaling Jaya,Selangor
119921,4025351,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Project Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Bukit Jalil,Kuala Lumpur
119936,2915695,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Admin Coordinator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2800,3800,Puchong,Selangor
119958,1903313,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Multimedia Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2800,Sentul,Kuala Lumpur
119980,3824260,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":"" Customer Service Executive, Import/ Export""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,3500,Klang,Selangor
119980,4030434,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":"" Customer Service Executive, Import/ Export""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,3500,Klang,Selangor
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Johor Bahru,Johor
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Shah Alam,Selangor
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Kuala Lumpur,Kuala Lumpur
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Seremban,Negeri Sembilan
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Alor Setar,Kedah
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Kota Bharu,Kelantan
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Ayer Keroh,Melaka
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Kuantan,Pahang
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Ipoh,Perak
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Georgetown,Pulau Pinang
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Kuala Terengganu,Terengganu
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Kota Kinabalu,Sabah
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Kuching,Sarawak
120039,1270435,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electronic Factory""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Operator Kilang Elektronik""}]",1900,2900,Kangar,Perlis
120051,4041625,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,4000,Pasir Gudang,Johor
120065,1501830,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1700,2000,Cheras,Selangor
120144,3537530,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Indoor Interviewer ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",0,0,Kuala Terengganu,Terengganu
120246,2988294,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Marketing Specialist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",0,0,Johor Bahru,Johor
120498,3806121,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""HR cum Admin ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,2800,Petaling Jaya,Selangor
120505,3924379,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Call Center Credit Recovery Lead""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,4000,Petaling Jaya,Selangor
120505,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Call Center Credit Recovery Lead""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,4000,Petaling Jaya,Selangor
120601,3986130,1600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Administrative Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2200,Jalan Tengah,Kuala Lumpur
120602,3332311,1000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Finance Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2200,Jalan Tengah,Kuala Lumpur
120603,1704978,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Office Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2200,Jalan Tengah,Kuala Lumpur
120656,3949315,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Relations Coordinator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,4000,Sri Petaling,Kuala Lumpur
120685,3159927,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""Sales Executive""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Sales Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2500,Puchong,Selangor
120697,3980466,3200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Mobile App Developer, iOS""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Mid Valley City,Kuala Lumpur
120738,3824260,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Costumer Service""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,3000,Batu Pahat,Johor
120746,3189524,5500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Web Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,4500,Mid Valley City,Kuala Lumpur
120756,4025097,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Account Payable Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2800,Puchong,Selangor
120757,4025097,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Account Receivable Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2800,Puchong,Selangor
120759,4025097,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Accounting Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2800,Puchong,Selangor
120896,4040094,3800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,4000,Petaling Jaya,Selangor
120896,4041797,3300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,4000,Petaling Jaya,Selangor
120905,1144880,4500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Site Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2800,3500,Sepang,Selangor
120905,4036997,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Site Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2800,3500,Sepang,Selangor
120905,76373,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Site Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2800,3500,Sepang,Selangor
120905,4039321,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Site Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2800,3500,Sepang,Selangor
120971,1962941,3200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Logistic Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,1800,Klang,Selangor
121108,3565401,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin Coordinator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,1700,Semenyih,Selangor
121161,4041594,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Rider""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2000,Klang,Selangor
121192,3564994,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,10000,Bangsar,Kuala Lumpur
121204,1871300,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Business Development Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,10000,Bangsar,Kuala Lumpur
128459,3189524,5500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Web Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,4000,KL City,Kuala Lumpur
129761,3474381,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Sales Coordinator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Nilai,Negeri Sembilan
132989,3286953,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""中工 / 学徒 - 摸具""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Technician, Mold, Tools and Die""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Juruteknik, Mold, Tools dan Die""}]",2000,4500,Pelabuhan Klang,Selangor
134764,4041607,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Baker""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1300,1600,Shah Alam,Selangor
134962,3968539,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Digital Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3500,4000,Petaling Jaya,Selangor
134962,2883599,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Digital Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3500,4000,Petaling Jaya,Selangor
136924,4027609,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Admin Coordinator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Kajang,Selangor
137661,2883599,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Petaling Jaya,Selangor
137671,3968539,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Multimedia Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Petaling Jaya,Selangor
138499,3767630,3600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2300,3500,Puchong,Selangor
138706,173265,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Online Kindergarten Teacher""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Guru Tadika Online""}]",1200,1500,Sepang,Selangor
139294,4009358,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2200,Batu Caves,Selangor
139298,3890117,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Admin Coordinator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2200,Batu Caves,Selangor
139598,4041570,500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Internship For Administrative Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",350,500,Semenyih,Selangor
139658,3786245,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin cum Information Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2500,Maluri,Kuala Lumpur
139661,3881745,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Office Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2500,Maluri,Kuala Lumpur
139935,3871237,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Office Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,5000,Johor Bahru,Johor
139937,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Administrative Support Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,5000,Johor Bahru,Johor
139937,3095457,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Administrative Support Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,5000,Johor Bahru,Johor
139980,1361412,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service, Wholesale Division""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Shah Alam,Selangor
140055,2152091,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""HR Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Johor Bahru,Johor
140055,2152091,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""HR Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Kluang,Johor
140055,2152091,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""HR Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Melaka City,Melaka
140055,2152091,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""HR Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Kota Kinabalu,Sabah
140055,2152091,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""HR Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Kuantan,Pahang
